Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
OLPX,37567.0,0.6739%,2.03,-0.49%,2.0341,2674717.309308,2.58%,5612491.0,5574924.0
CBU,37450.0,0.5028%,63.36,1.82%,63.2874,295687.9496,24.66%,7485407.0,7447957.0
NOW,37445.42000000179,0.0614%,88.31,-0.65%,87.6806,22152217.927758,18.80%,61055250.31,61017804.89
FDX,37440.72000000067,0.3390%,403.31,3.79%,398.1851,1941313.420168,47.42%,11082249.31,11044808.59
VLTO,37438.73000000045,0.2219%,88.2,-1.42%,88.5516,2877143.190438,-12.35%,16911169.2,16873730.47
ACVA,37217.0,0.6382%,5.19,-0.57%,5.1598,2180672.563745,-41.42%,5868636.0,5831419.0
DE,37126.84999999963,0.3265%,589.87,5.33%,588.3881,1562256.729144,79.08%,11408394.87,11371268.02
CSTM,37118.0,0.7974%,31.28,-2.95%,31.4769,3342069.407336,-26.96%,4692205.0,4655087.0
NVCR,36935.0,0.7589%,15.21,27.49%,14.908,7710540.670709,582.11%,4903545.0,4866610.0
ASB,36889.0,0.1819%,28.16,1.15%,28.1839,2089512.300418,-19.12%,20318504.0,20281615.0
ALAB,36773.0,0.4579%,194.74,-1.07%,193.0406,5151931.29662,4.63%,8067843.0,8031070.0
LZ,36765.0,0.2485%,6.45,-0.31%,6.3844,1788032.902062,-18.06%,14829748.0,14792983.0
NWBI,36756.0,0.1844%,13.83,0.58%,13.8554,1530223.233861,-1.32%,19969683.0,19932927.0
SGHC,36712.0,0.6572%,12.96,1.33%,12.8257,3345354.504584,-31.53%,5622552.0,5585840.0
PRM,36644.0,0.6382%,30.3,-0.46%,30.3412,1161008.577874,20.42%,5778110.0,5741466.0
LZM,36603.0,1.3412%,5.48,13.22%,5.3165,1106030.384314,144.16%,2765797.0,2729194.0
PMT,36600.0,0.2161%,12.18,1.50%,12.1664,1365883.579306,31.18%,16976331.0,16939731.0
ECL,36594.99000000022,0.2711%,260.6,1.55%,260.5431,1413434.519573,-9.41%,13534030.6,13497435.61
CTKB,36510.0,0.2527%,4.56,2.70%,4.5318,1089320.729829,42.10%,14483463.0,14446953.0
NSC,36343.710000000894,0.3416%,315.83,1.19%,314.3891,1893366.657761,99.53%,10675029.83,10638686.12
XYL,36249.75999999978,0.2474%,118.16,2.39%,117.3974,2543271.165448,-4.42%,14685967.16,14649717.4
CFFN,36229.0,0.2050%,7.68,1.79%,7.674,933229.581313,-31.59%,17710631.0,17674402.0
FLR,36154.0,0.2175%,53.35,3.07%,53.1913,2977199.780373,23.73%,16661280.0,16625126.0
CPRX,36139.0,0.2096%,28.13,-0.46%,28.081,2091146.488292,30.04%,17279934.0,17243795.0
AON,36114.16000000015,0.3317%,311.65,-3.36%,310.2483,2614636.872379,125.99%,10923306.65,10887192.49
HOMB,36103.0,0.1802%,26.87,1.36%,26.8329,1514639.637403,2.63%,20076333.0,20040230.0
VCYT,36067.0,0.2838%,32.92,3.59%,32.7716,704998.955128,-0.90%,12745581.0,12709514.0
CI,36053.25999999978,0.2550%,290.58,-0.60%,289.8335,2412481.494625,13.78%,14173333.58,14137280.32
CHWY,36035.0,0.1805%,25.42,-2.08%,25.2859,8097501.419393,28.35%,19996375.0,19960340.0
SNDX,36018.0,0.5682%,21.43,3.88%,21.2605,1663348.619938,-31.78%,6374482.0,6338464.0
ITM LN,35818.0,1.0261%,0.0,0.00%,0.0,0.0,0.00%,3526479.0,3490661.0
SKT,35699.0,0.2410%,37.08,0.90%,36.8228,1423737.12274,81.04%,14848476.0,14812777.0
ACCO,35685.0,0.8153%,3.21,-0.93%,3.2283,1060391.270139,72.41%,4412780.0,4377095.0
IMVT,35613.0,0.5653%,27.145,0.72%,27.2138,2059345.390532,16.53%,6335608.0,6299995.0
TECH,35540.37000000104,0.2767%,55.32,6.49%,55.0998,3522922.23604,155.96%,12882155.32,12846614.95
UPWK,35534.0,0.2216%,10.35,0.00%,10.3847,3584562.823127,-31.75%,16067989.0,16032455.0
RCUS,35523.0,0.2555%,25.5,5.68%,25.2007,1163504.208571,3.79%,13939041.0,13903518.0
WRD,35505.0,1.0545%,7.72,3.21%,7.6413,1455195.223066,-36.41%,3402376.0,3366871.0
SSP,35494.0,1.4553%,4.79,7.40%,4.7126,571889.791356,6.75%,2474449.0,2438955.0
GH,35315.0,0.7506%,87.08,4.40%,84.6006,2708422.146938,10.93%,4740469.0,4705154.0
IDYA,35135.0,0.6419%,29.1,3.74%,28.9651,946678.404876,-5.87%,5508755.0,5473620.0
CPB,35048.33999999985,0.1189%,20.79,1.66%,20.7394,7553408.913919,12.68%,29506344.79,29471296.45
1398,35000.0,0.0621%,0.0,0.00%,0.0,0.0,0.00%,56363493.0,56328493.0
OPLN,34857.0,0.2528%,31.44,-0.51%,31.4945,536717.804256,22.47%,13821657.0,13786800.0
SDRL,34806.0,1.2565%,49.69,-0.34%,49.5688,653490.186071,-9.34%,2804783.0,2769977.0
DDD,34764.0,0.2428%,2.46,13.89%,2.3472,3239702.408975,-31.63%,14354809.0,14320045.0
MDXG,34647.0,0.4906%,3.36,8.91%,3.2915,3523101.126186,2.73%,7096610.0,7061963.0
ESRT,34642.0,0.5612%,5.57,-0.89%,5.5862,2502638.965936,185.17%,6207196.0,6172554.0
ASO,34500.0,0.4148%,54.84,2.74%,54.8596,1058454.949364,-23.17%,8352692.0,8318192.0
CLB,34385.0,0.5220%,14.65,-15.32%,14.7325,1630966.217856,218.32%,6621637.0,6587252.0
AAP,34335.0,0.4555%,59.51,6.73%,58.9753,1809950.679198,55.78%,7572704.0,7538369.0
BIIB,34092.89999999851,0.3307%,189.28,-2.62%,189.895,1550524.337181,-36.45%,10342224.28,10308131.38
PFG,33743.28000000119,0.1942%,100.91,1.28%,100.7694,1256764.927637,-2.15%,17406926.91,17373183.63
MYGN,33715.0,0.5068%,4.75,1.50%,4.7427,1010270.41631,-18.40%,6686856.0,6653141.0
RCAT,33691.0,0.2980%,11.72,5.87%,11.553,6088463.903116,-2.76%,11339520.0,11305829.0
LILAK,33637.0,0.6917%,8.31,2.34%,8.3062,780291.501129,45.76%,4896289.0,4862652.0
EGHT,33606.0,0.6512%,1.92,5.49%,1.8985,1861223.365721,97.68%,5193912.0,5160306.0
SFL,33605.0,0.6242%,11.53,1.68%,11.4744,897779.013544,-24.60%,5417443.0,5383838.0
OLMA,33576.0,0.5746%,14.41,1.91%,14.3838,798532.909678,5.37%,5877032.0,5843456.0
NTRS,33485.50999999978,0.2333%,166.34,0.92%,166.3542,1490503.544286,-29.83%,14386470.34,14352984.83
DHT,33464.0,0.7435%,18.48,1.15%,18.3595,2386656.50088,23.08%,4534230.0,4500766.0
LAUR,33457.0,0.2081%,30.095,-4.73%,29.8221,2322820.841237,38.24%,16113247.0,16079790.0
AMBP,33415.0,0.7038%,3.85,0.00%,3.8474,903305.767779,-51.42%,4781410.0,4747995.0
COIN,33413.039999999106,0.2673%,187.77,3.32%,186.141,7843744.524535,-37.80%,12533526.77,12500113.73
RCKT,33393.0,0.4917%,3.48,0.00%,3.4769,1465103.876415,-31.10%,6825242.0,6791849.0
TT,33388.169999999925,0.2698%,492.54,2.75%,493.3742,2213629.674595,38.72%,12406955.54,12373567.37
XERS,33050.0,0.4542%,6.125,1.74%,6.1378,1046162.406941,-3.21%,7308979.0,7275929.0
DFTX,33037.0,0.6649%,21.88,6.78%,21.3993,1579640.842948,17.71%,5001689.0,4968652.0
URBN,32981.0,0.4710%,70.34,2.40%,70.0561,777512.455614,4.29%,7035425.0,7002444.0
MXL,32933.0,0.2273%,70.75,4.78%,70.0072,8823805.213393,-49.23%,14521137.0,14488204.0
AVXL,32818.0,0.4662%,3.34,2.45%,3.3605,651097.156568,10.90%,7072343.0,7039525.0
COUR,32804.0,0.5839%,5.95,-2.62%,5.9624,3421721.674708,-41.65%,5651068.0,5618264.0
SAN,32797.0,0.1155%,12.19,1.75%,12.1913,8714358.633876,23.84%,28424390.0,28391593.0
SLQT,32711.0,0.6007%,0.9198,-0.40%,0.9237,794735.703741,-27.64%,5478602.0,5445891.0
BHF,32646.0,0.2297%,62.26,0.53%,62.2846,331993.708,-3.06%,14242394.0,14209748.0
PECO,32572.0,0.2012%,40.165,0.82%,40.1338,824176.905289,-1.76%,16225021.0,16192449.0
CYH,32571.0,0.6703%,2.84,-1.05%,2.8351,2096961.909964,11.07%,4891466.0,4858895.0
XNCR,32559.0,0.2931%,11.93,2.67%,11.8917,460254.338468,-49.04%,11139597.0,11107038.0
CAT,32428.05999999866,0.1074%,890.11,9.88%,881.9971,5210358.454086,103.03%,30225685.11,30193257.05
AXON,32413.21999999974,0.3930%,401.76,0.30%,399.364,868550.1844,-26.78%,8280736.76,8248323.54
ENB,32368.0,0.4628%,55.42,3.74%,54.9264,4257863.909598,24.53%,7027009.0,6994641.0
UAMY,32333.0,0.1861%,12.01,20.34%,11.5056,21428974.440245,38.62%,17405816.0,17373483.0
CRNC,32328.0,1.1473%,9.1,6.56%,8.9836,589971.100419,78.45%,2850010.0,2817682.0
JBI,32137.0,0.6651%,5.2,-0.19%,5.2079,1830607.691018,10.17%,4863775.0,4831638.0
ATAI,32006.0,1.2413%,4.16,0.97%,4.0991,4193094.630544,16.35%,2610529.0,2578523.0
AWK,31964.449999999255,0.2093%,128.42,-2.69%,129.9836,3026194.004322,67.08%,15305505.42,15273540.97
RLJ,31933.0,0.4092%,8.24,-0.36%,8.2699,1488215.413699,-46.20%,7835951.0,7804018.0
LVS,31883.890000000596,0.1518%,54.61,1.66%,54.4689,5159796.593255,8.09%,21037895.61,21006011.72
IMNM,31861.0,0.4517%,22.94,-0.04%,23.1386,1408583.606624,73.43%,7084993.0,7053132.0
AKR,31859.0,0.1882%,21.62,-0.14%,21.6559,2079581.990871,54.27%,16956763.0,16924904.0
PRVA,31804.0,0.2205%,24.85,0.65%,24.6899,1426738.6087,12.75%,14456929.0,14425125.0
MRVI,31794.0,0.6626%,3.68,5.75%,3.6567,971416.258992,-14.26%,4829970.0,4798176.0
TALK,31778.0,0.6093%,5.19,0.00%,5.1833,1422541.210512,-32.53%,5247358.0,5215580.0
MGNI,31691.0,0.6188%,12.815,-0.81%,12.8472,1896436.792701,23.44%,5152700.0,5121009.0
MSA,31642.0,0.9928%,166.39,1.38%,166.4787,250736.765164,1.27%,3218721.0,3187079.0
GME,31499.0,0.1019%,24.95,1.75%,24.7444,4492523.602357,-36.47%,30941909.0,30910410.0
LEG,31418.0,0.1762%,10.87,0.83%,10.8937,3329522.7287,19.10%,17860684.0,17829266.0
HTZ,31407.0,0.1785%,6.36,13.57%,6.5943,43377778.528314,332.55%,17622754.0,17591347.0
REAX,31361.0,0.6389%,2.1,-2.33%,2.1043,2915000.594525,-37.69%,4939915.0,4908554.0
AIOT,31278.0,0.5861%,3.22,5.57%,3.2009,1636330.194935,-23.37%,5367956.0,5336678.0
CNK,31276.0,0.2412%,29.52,1.76%,29.3069,2531616.443242,74.98%,12999653.0,12968377.0
REG,31227.469999998808,0.2022%,77.85,-1.93%,77.8238,3195559.747038,106.29%,15476989.85,15445762.38
HYLN,31222.0,0.4162%,1.91,6.70%,1.8831,626237.128325,-16.82%,7532638.0,7501416.0
APLD,31203.0,0.2499%,34.25,4.79%,34.4006,21590715.865713,28.45%,12519354.0,12488151.0
ISP,31187.0,0.1430%,0.0,0.00%,0.0,0.0,0.00%,21834948.0,21803761.0
ABCL,31170.0,1.7748%,4.15,8.64%,4.049,5991784.666447,-50.29%,1787455.0,1756285.0
SOC,31129.0,0.4866%,14.35,2.94%,14.0925,2971086.714473,7.70%,6428843.0,6397714.0
MZTI,31109.0,1.3953%,130.28,1.39%,129.9283,352572.426148,20.72%,2260700.0,2229591.0
EXTR,31046.0,0.1795%,22.09,1.10%,21.8632,4253883.599606,-48.83%,17330849.0,17299803.0
NOG,31038.0,0.1978%,27.16,-2.83%,27.3387,3089154.747501,-15.56%,15723409.0,15692371.0
CYL AU,31026.0,22.3580%,0.0,0.00%,0.0,0.0,0.00%,169795.0,138769.0
ARE,31013.45999999903,0.2082%,40.51,-1.32%,40.7197,2376450.934986,-37.85%,14927984.51,14896971.05
PDM,30991.0,0.5691%,8.36,1.70%,8.3758,1671494.161133,23.05%,5476900.0,5445909.0
WAY,30956.0,0.2202%,21.375,-15.41%,21.6104,8049409.356534,397.00%,14088902.0,14057946.0
CRNX,30840.0,0.6759%,38.78,0.88%,38.5934,852917.89167,-66.96%,4593789.0,4562949.0
VSH,30826.0,0.1968%,28.97,4.21%,28.7038,2393407.521487,-9.61%,15691209.0,15660383.0
IHRT,30774.0,0.6907%,5.97,17.06%,5.7725,2196397.935833,-52.64%,4485998.0,4455224.0
SMR,30718.0,0.0957%,12.46,10.07%,12.0826,27772153.991056,4.82%,32142635.0,32111917.0
OABI,30603.0,0.6452%,1.39,2.21%,1.3953,700577.803484,32.72%,4773622.0,4743019.0
SMTC,30559.0,0.2441%,105.05,6.88%,104.4206,3065165.790935,29.59%,12550237.0,12519678.0
EXEL,30545.0,0.1118%,44.46,-0.51%,44.651,2153269.571112,15.92%,27346259.0,27315714.0
AMLX,30443.0,0.6187%,16.0,2.56%,15.8843,1072723.364645,-10.31%,4951203.0,4920760.0
CDNL,30344.0,8.4404%,53.03,15.61%,51.0523,458577.508829,0.58%,389851.0,359507.0
KW,30320.0,0.2030%,10.9,0.09%,10.8958,1161680.891707,44.13%,14966511.0,14936191.0
AUB,30305.0,0.1495%,37.65,1.29%,37.6177,1627471.612177,88.28%,20301271.0,20270966.0
PEB,30241.0,0.1808%,14.05,-1.89%,14.0836,4777610.617576,-48.23%,16756820.0,16726579.0
VIR,30201.0,0.1743%,10.215,1.34%,10.2632,1167598.698071,-10.74%,17360335.0,17330134.0
RDN,30198.0,0.1716%,35.83,-3.97%,36.0965,1849495.758615,0.80%,17626265.0,17596067.0
TAP,30132.330000000075,0.2033%,42.74,0.78%,43.0902,6385611.622179,38.53%,14853954.74,14823822.41
HOPE,30119.0,0.1780%,12.45,0.65%,12.462,1583942.227601,19.75%,16952104.0,16921985.0
CON,30031.0,0.2046%,22.47,0.36%,22.4852,748125.544879,-1.16%,14705517.0,14675486.0
MBC,29904.0,0.1787%,8.98,-1.75%,9.0289,2630845.285698,31.53%,16761003.0,16731099.0
BIPC,29878.0,0.6925%,37.0,4.25%,36.7477,2386540.370587,-59.40%,4344586.0,4314708.0
ZBH,29805.359999999404,0.2351%,82.43,2.95%,82.1281,4169788.461839,-20.47%,12709429.43,12679624.07
CF,29729.419999999925,0.2913%,124.2,-2.04%,124.8677,3698541.731065,47.25%,10236444.2,10206714.78
SLDB,29720.0,0.9694%,7.26,2.98%,7.1983,754781.837821,-33.34%,3095376.0,3065656.0
RJF,29704.740000000224,0.2749%,158.32,1.76%,158.153,1299799.399257,-14.88%,10836535.32,10806830.58
TRVI,29661.0,0.5567%,13.76,-0.43%,13.538,2858337.861967,80.33%,5357468.0,5327807.0
600456 C1,29600.0,0.3466%,0.0,0.00%,0.0,0.0,0.00%,8568573.0,8538973.0
GBTG,29510.0,0.6014%,5.86,1.74%,5.8442,789291.519542,-12.54%,4936650.0,4907140.0
EVH,29463.0,0.6525%,3.75,-1.06%,3.6872,2805797.888584,-11.79%,4545170.0,4515707.0
ATEC,29434.0,0.6174%,9.76,4.95%,9.675,3184889.311937,-2.48%,4796696.0,4767262.0
MD,29361.0,0.2611%,22.51,0.90%,22.4885,1188208.731009,22.63%,11272848.0,11243487.0
CRVS,29329.0,0.5657%,15.19,5.34%,15.0629,949710.350489,-53.70%,5213866.0,5184537.0
ACIU,29323.0,6.6714%,3.03,3.41%,3.0337,240867.671672,39.01%,468853.0,439530.0
6506 JP,29295.0,1.4843%,0.0,0.00%,0.0,0.0,0.00%,2002908.0,1973613.0
GSM,29212.0,0.6697%,4.64,3.34%,4.6256,892216.65415,31.02%,4391055.0,4361843.0
SEM,28912.0,0.2054%,16.41,-0.49%,16.4444,1671700.044972,-61.40%,14106947.0,14078035.0
SYRE,28911.0,0.6666%,74.45,3.56%,74.2248,1044357.368379,-42.25%,4365885.0,4336974.0
ECVT,28905.0,0.6652%,14.18,1.50%,14.1723,1191694.432732,18.98%,4374410.0,4345505.0
TEL,28882.41000000015,0.1850%,211.66,3.12%,209.5912,3054871.153101,29.13%,15641804.66,15612922.25
CWT,28866.0,0.3476%,42.24,-6.92%,42.9304,1155909.732332,204.13%,8332357.0,8303491.0
PTGX,28602.0,0.3136%,98.97,0.46%,98.5764,577600.405576,0.14%,9148185.0,9119583.0
VMC,28592.66000000015,0.3757%,301.74,1.91%,300.9973,1611362.216071,-21.64%,7639179.74,7610587.08
PCT,28557.0,0.6288%,7.48,0.67%,7.4956,3420275.561655,-8.97%,4570088.0,4541531.0
ATH,28514.0,0.2092%,0.0,0.00%,0.0,0.0,0.00%,13655945.0,13627431.0
LC,28513.0,0.6373%,17.07,3.14%,16.9645,2551519.146886,-43.35%,4502818.0,4474305.0
GEO,28429.0,0.1668%,18.51,-2.32%,18.591,1712161.293893,35.18%,17076006.0,17047577.0
VG,28427.0,0.2039%,13.27,0.84%,13.0761,18009999.157999,-29.49%,13966662.0,13938235.0
OBM AU,28368.0,3.1113%,0.0,0.00%,0.0,0.0,0.00%,940152.0,911784.0
BKE,28333.0,0.7349%,55.61,0.54%,55.617,357100.093805,53.72%,3883878.0,3855545.0
RNW,28332.0,0.4839%,5.38,6.11%,5.3579,1063800.865117,7.81%,5882827.0,5854495.0
CHSINC,28275.0,0.4524%,0.0,0.00%,0.0,0.0,0.00%,6278023.0,6249748.0
PTT-R,28200.0,0.1934%,0.0,0.00%,0.0,0.0,0.00%,14611568.0,14583368.0
VVV,28177.0,0.2623%,33.23,2.88%,33.1794,2393195.538535,13.88%,10770962.0,10742785.0
BRC,28158.0,0.6438%,81.82,-0.18%,81.9888,244251.216839,4.90%,4402154.0,4373996.0
SMMT,28153.0,0.3148%,21.46,3.02%,20.5686,5658229.372231,104.98%,8970928.0,8942775.0
EGY,28039.0,0.5161%,6.57,-1.35%,6.5787,998150.288664,-13.43%,5461149.0,5433110.0
REPL,27918.0,0.4893%,2.57,7.98%,2.4927,2996247.880078,-25.46%,5733396.0,5705478.0
CIEN,27792.18999999948,0.3016%,527.58,10.98%,515.9828,2665446.998782,45.62%,9243757.58,9215965.39
TTMI,27634.0,0.2447%,158.22,15.07%,157.4504,5863645.78751,64.09%,11319850.0,11292216.0
RCL,27540.75,0.1796%,263.76,3.84%,268.827,5219678.409277,21.02%,15366279.76,15338739.01
MAS,27539.56000000052,0.1881%,71.82,0.79%,71.7677,2885373.977214,10.44%,14671980.82,14644441.26
ACRS,27519.0,0.6217%,4.34,-2.91%,4.3589,1742364.842207,31.85%,4454158.0,4426639.0
JXN,27514.0,0.2409%,115.77,0.49%,116.5337,584248.313569,5.38%,11448262.0,11420748.0
BXP,27467.860000001267,0.1839%,58.46,1.49%,58.4574,1894118.375803,-9.77%,14964705.46,14937237.6
ARIS CN,27428.0,24.4650%,0.0,0.00%,0.0,0.0,0.00%,139539.0,112111.0
GLUE,27343.0,0.5682%,19.15,2.30%,19.0548,731221.794561,36.28%,4839968.0,4812625.0
FATE,27083.0,0.6555%,1.25,0.81%,1.2566,743109.072641,-18.52%,4158920.0,4131837.0
BMBL,27057.0,0.5972%,4.15,-1.43%,4.1261,2125140.154701,-4.44%,4557507.0,4530450.0
BRSL,27021.0,0.7322%,13.13,1.47%,13.094,903539.797086,7.91%,3717617.0,3690596.0
6600 HK,27000.0,1.6440%,0.0,0.00%,0.0,0.0,0.00%,1669300.0,1642300.0
INN,26977.0,0.5144%,4.97,-0.40%,4.9941,1074418.832748,49.43%,5271477.0,5244500.0
FIP,26887.0,0.6200%,6.145,8.38%,6.2021,5576718.650096,467.44%,4363752.0,4336865.0
ADCT,26841.0,0.6424%,3.78,0.00%,3.7697,821952.957862,-13.19%,4205330.0,4178489.0
SFNC,26768.0,0.1309%,21.26,0.05%,21.3469,1372855.14289,22.03%,20468195.0,20441427.0
UMBF,26698.0,0.2803%,126.17,1.57%,125.8618,1252154.180604,-47.90%,9552323.0,9525625.0
VRDN,26671.0,0.4408%,13.48,1.35%,13.4156,1249738.510682,27.38%,6076829.0,6050158.0
MCO,26658.740000000224,0.3126%,461.85,0.38%,460.8998,1070812.111572,-0.94%,8554090.85,8527432.11
AVR,26650.0,0.9867%,6.15,4.24%,6.03,754033.733632,4.35%,2727529.0,2700879.0
PTTGC-R,26600.0,0.6609%,0.0,0.00%,0.0,0.0,0.00%,4051425.0,4024825.0
OGS,26580.0,0.4008%,89.22,1.84%,89.2157,558479.799844,30.40%,6657808.0,6631228.0
AMPX,26574.0,0.5090%,21.06,3.54%,21.1133,5656807.435872,2.68%,5247240.0,5220666.0
ELS,26559.0,0.1513%,63.29,1.72%,63.1698,1813102.911163,-6.24%,17578821.0,17552262.0
HLIT,26554.0,0.1900%,11.43,10.76%,11.3464,3118369.140774,239.24%,13999896.0,13973342.0
IDXX,26525.139999999665,0.3390%,560.8,1.29%,559.7918,717071.946309,16.12%,7851642.8,7825117.66
FLYW,26497.0,0.6052%,13.51,-1.24%,13.4322,2755158.932983,108.50%,4405076.0,4378579.0
NB,26414.0,0.6448%,5.97,6.99%,5.9081,4731648.054062,12.04%,4122851.0,4096437.0
1686 HK,26400.0,0.1901%,0.0,0.00%,0.0,0.0,0.00%,13910800.0,13884400.0
ASML,26371.0,0.5350%,1438.99,3.22%,1424.8063,1414445.836722,13.50%,4955187.0,4928816.0
ENPH,26364.0,0.1493%,32.96,5.67%,32.9408,9936397.844803,-42.49%,17688241.0,17661877.0
POR,26338.0,0.2193%,51.93,1.72%,51.6778,1755641.873057,62.52%,12034070.0,12007732.0
TRNO,26316.0,0.2003%,65.2,0.63%,65.1362,526737.811054,14.94%,13161478.0,13135162.0
UE,26144.0,0.1616%,21.92,1.95%,21.8286,1639246.565042,-12.60%,16205286.0,16179142.0
MXCT,26103.0,0.6762%,0.88,7.63%,0.8486,757651.649405,53.66%,3886405.0,3860302.0
AGIO,26089.0,0.5674%,28.0,-0.18%,28.0956,1306003.361724,-53.32%,4624143.0,4598054.0
CGEM,26047.0,0.6507%,13.05,1.56%,12.9581,380938.917443,-47.54%,4028880.0,4002833.0
L,25981.39999999851,0.2086%,112.61,1.26%,112.4016,856167.011541,14.31%,12480533.61,12454552.21
LPRO,25958.0,0.6430%,1.76,-0.56%,1.7409,339821.157534,2.27%,4063269.0,4037311.0
TWST,25878.0,0.5095%,58.45,3.09%,58.9533,1552584.752531,50.82%,5105044.0,5079166.0
SKIN,25831.0,0.6511%,0.8517,5.97%,0.8361,520202.539821,-35.16%,3993374.0,3967543.0
YUM,25821.81000000052,0.1554%,159.65,-0.12%,159.6517,1878720.348208,-40.87%,16643917.65,16618095.84
CIONI,25808.0,5.7311%,0.0,0.00%,0.0,0.0,0.00%,476125.0,450317.0
DJT,25797.0,0.7704%,9.15,-0.22%,9.1753,3011392.793502,-27.06%,3374255.0,3348458.0
CXW,25795.0,0.2022%,20.46,-0.39%,20.4588,613556.720485,48.76%,12786026.0,12760231.0
MRCY,25777.0,0.2403%,78.91,5.57%,78.3833,398289.961576,-20.64%,10751289.0,10725512.0
KMX,25724.0,0.1743%,39.31,2.50%,39.1211,2673395.329036,25.35%,14780624.0,14754900.0
ASPI,25645.0,0.5966%,5.26,6.48%,5.1715,2274233.421648,-28.64%,4324454.0,4298809.0
VERA,25635.0,0.5440%,35.61,-0.64%,35.5833,932211.931066,1.24%,4738139.0,4712504.0
CPRI,25591.0,0.2358%,19.51,1.09%,19.5812,2299919.546967,-17.48%,10879798.0,10854207.0
HAIN,25512.0,0.6248%,0.6532,1.63%,0.6562,1088710.638636,-30.64%,4108438.0,4082926.0
LAR,25494.0,0.3096%,10.17,5.72%,10.2449,4059265.024306,37.87%,8258693.0,8233199.0
POWW,25421.0,0.6912%,2.03,0.00%,2.0291,474470.130378,47.60%,3703257.0,3677836.0
FLNC,25365.0,0.7307%,12.18,2.96%,12.0115,4925756.818153,0.05%,3496602.0,3471237.0
ARLO,25337.0,0.1820%,14.05,0.21%,14.0771,1211611.627785,27.25%,13947545.0,13922208.0
KYMR,25244.0,0.6828%,81.07,-0.54%,80.1526,751424.384336,-0.41%,3722580.0,3697336.0
ZYME,25198.0,1.0383%,27.54,-1.04%,27.5929,482667.665309,-41.45%,2452073.0,2426875.0
POWI,25195.0,0.3186%,72.71,4.33%,71.8046,1271546.780491,-3.51%,7934112.0,7908917.0
ORIC,25171.0,0.4721%,9.88,4.66%,9.7463,919794.69786,-31.46%,5356972.0,5331801.0
WAB,25113.519999999553,0.2824%,269.89,3.26%,269.1749,932693.886918,-18.24%,8917557.89,8892444.370000001
FCF,25101.0,0.1828%,18.41,0.22%,18.3861,869695.273895,20.80%,13754928.0,13729827.0
LXEO,25067.0,0.4779%,5.695,0.26%,5.7287,393681.839957,7.67%,5270064.0,5244997.0
TEX,25027.0,0.2393%,62.2,2.47%,63.1301,2760893.489603,168.56%,10482140.0,10457113.0
CHRS,24944.0,0.6467%,1.775,2.01%,1.7837,523616.499542,-21.31%,3882170.0,3857226.0
CATX,24933.0,0.5087%,3.9,-0.76%,3.9224,1117189.175192,-9.72%,4926137.0,4901204.0
CGON,24902.0,0.6405%,66.74,3.07%,66.5003,709529.136264,11.42%,3912991.0,3888089.0
WTI,24893.0,0.6144%,4.21,-6.03%,4.2488,6830310.498627,-29.14%,4076259.0,4051366.0
BXMT,24868.0,0.1118%,18.99,-0.47%,19.0734,2301894.91274,-46.99%,22261011.0,22236143.0
BBW,24856.0,4.4350%,36.94,0.63%,36.8758,415207.561887,-20.21%,585311.0,560455.0
CLMT,24832.0,0.4626%,32.72,0.58%,32.6702,619226.388821,-44.86%,5393302.0,5368470.0
RSG,24817.91000000015,0.2090%,209.22,0.44%,208.8201,1630765.029865,17.72%,11900510.22,11875692.31
FORM,24798.0,0.2356%,135.93,0.30%,135.7115,4630121.165456,74.41%,10551566.0,10526768.0
SIG,24792.0,0.4471%,89.03,4.74%,89.0481,968062.257585,10.35%,5570250.0,5545458.0
AVB,24777.63000000082,0.2355%,183.0,-0.74%,183.1824,1436625.936683,-15.14%,10544974.0,10520196.37
IWM,24708.0,0.5461%,277.97,2.16%,275.7413,29304091.888138,-1.42%,4549284.0,4524576.0
CDP,24690.0,0.2142%,31.25,1.00%,31.1705,1214931.666041,-14.47%,11553843.0,11529153.0
MRP,24573.0,0.1418%,30.67,0.59%,30.652,1434114.356702,54.42%,17356469.0,17331896.0
LDI,24520.0,0.5849%,1.55,2.65%,1.5462,852103.701221,-66.92%,4216659.0,4192139.0
IKT,24509.0,0.6994%,1.89,1.61%,1.9036,433681.642659,-21.65%,3528936.0,3504427.0
DORL,24444.0,0.8643%,0.0,0.00%,0.0,0.0,0.00%,2852518.0,2828074.0
BLK,24435.21999999974,0.3523%,1065.6,2.52%,1062.4002,573253.657271,44.00%,6960273.6,6935838.38
688169 C1,24435.0,1.4957%,0.0,0.00%,0.0,0.0,0.00%,1658119.0,1633684.0
AQST,24418.0,0.5512%,4.1,1.23%,4.1038,1526189.701349,46.38%,4454267.0,4429849.0
STGW,24373.0,0.6277%,6.27,-6.28%,6.1604,2701194.347133,92.95%,3907313.0,3882940.0
XHR,24360.0,0.1971%,16.27,1.24%,16.2426,688740.734476,-42.88%,12386398.0,12362038.0
SNEX,24271.0,0.2591%,106.03,2.30%,105.4441,545527.279222,5.98%,9393388.0,9369117.0
CART,24219.0,0.1859%,42.35,0.07%,42.4557,2622140.0015,5.96%,13054389.0,13030170.0
ALMS,24186.0,0.6286%,24.69,7.86%,24.1297,1011930.331743,-4.99%,3871608.0,3847422.0
