Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
INDI,107185.0,0.6598%,3.4,0.59%,3.3824,2764765.114066,-6.59%,16351607.0,16244422.0
NLY,106123.0,0.1578%,22.63,0.13%,22.6572,7988183.005582,13.78%,67361691.0,67255568.0
KDCREIT SP,105400.0,0.3112%,0.0,0.00%,0.0,0.0,0.00%,33975368.0,33869968.0
ACHR,104885.0,0.1780%,6.06,2.02%,6.0816,26671373.366676,-4.32%,59021722.0,58916837.0
SOBO,103412.0,4.3943%,31.38,0.26%,31.3586,1385411.812699,71.27%,2456731.0,2353319.0
NFLX,95911.66000002623,0.0317%,93.24,0.71%,93.2616,33694345.614841,-45.58%,302716460.24,302620548.58
PAGP,95790.0,4.1480%,22.94,0.44%,22.9825,1156381.925139,-5.12%,2405091.0,2309301.0
300857,91360.0,39.4917%,0.0,0.00%,0.0,0.0,0.00%,322700.0,231340.0
HL,90965.0,0.0983%,18.96,4.81%,18.737,11460942.907444,-19.25%,92616554.0,92525589.0
SHOP,85860.0,0.2583%,131.96,0.63%,132.0718,5804499.185307,-17.02%,33328976.0,33243116.0
788 HK,85000.0,0.3090%,0.0,0.00%,0.0,0.0,0.00%,27593250.0,27508250.0
AROC,84944.0,0.3477%,35.86,1.90%,35.7927,1209524.666252,-1.59%,24518237.0,24433293.0
PANW,83125.24000000209,0.1270%,181.2,3.57%,179.5907,5903222.339443,0.82%,65513815.2,65430689.96
ABNB,80175.53000000119,0.2531%,144.18,1.07%,144.5525,4081778.86759,23.37%,31759751.18,31679575.65
CDE,79798.0,0.1198%,19.33,4.83%,19.1609,16189907.008478,-29.47%,66667419.0,66587621.0
NEXT,78804.0,1.0680%,7.49,-0.27%,7.4827,2142673.670209,-31.91%,7457616.0,7378812.0
KOPN,75986.0,0.5362%,3.21,12.63%,3.1848,6832392.744576,164.74%,14248097.0,14172111.0
CRGY,75908.0,0.1960%,12.63,3.10%,12.4841,7250970.183486,15.60%,38804270.0,38728362.0
FTNT,72009.83000000566,0.1122%,87.09,2.15%,86.6849,4443113.590412,-13.82%,64261654.09,64189644.26
DASH,71876.8200000003,0.2538%,182.27,-0.10%,181.4132,3414336.975399,-4.23%,28395923.27,28324046.45
RITM,70294.0,0.1076%,10.18,0.10%,10.1776,4285327.843396,-11.99%,65391355.0,65321061.0
SOCGEN,70000.0,0.3995%,0.0,0.00%,0.0,0.0,0.00%,17592000.0,17522000.0
USAR,66190.0,0.4243%,25.41,11.20%,25.0907,30052292.09594,7.64%,15667208.0,15601018.0
AMMN IJ,65900.0,6.2738%,0.0,0.00%,0.0,0.0,0.00%,1116300.0,1050400.0
AR,64791.0,0.2909%,38.6,3.88%,38.2303,5900916.734587,18.36%,22338734.0,22273943.0
HESM,63860.0,4.1722%,37.65,1.05%,37.6511,1090680.163639,-65.93%,1594454.0,1530594.0
ABAT,63821.0,0.4822%,3.59,8.46%,3.5129,4306131.921,-7.12%,13297960.0,13234139.0
MDKA IJ,62300.0,0.9065%,0.0,0.00%,0.0,0.0,0.00%,6935053.0,6872753.0
MXL,62178.0,0.4333%,33.89,0.56%,33.7895,4473825.649141,-50.86%,14411603.0,14349425.0
LOW,60403.0,0.2323%,245.19,-2.39%,245.8981,2256136.64619,-9.45%,26062039.19,26001636.19
AUR,59575.0,0.1708%,5.17,0.19%,5.192,18238788.019027,-11.59%,34939243.0,34879668.0
ROST,59382.75,0.2391%,226.34,0.33%,226.6834,1986856.729238,-0.49%,24896781.34,24837398.59
GEL,59328.0,4.0905%,17.16,-0.23%,17.1256,354740.333097,-47.09%,1509708.0,1450380.0
UAMY,58295.0,0.3377%,10.6,5.26%,10.3578,8968577.813786,-9.03%,17321379.0,17263084.0
GRND3 BZ,57300.0,0.4265%,0.0,0.00%,0.0,0.0,0.00%,13493600.0,13436300.0
ALINMA,57016.59999999998,20.0000%,0.0,0.00%,0.0,0.0,0.00%,342099.6,285083.0
RRC,55920.0,0.3065%,43.25,3.79%,42.9246,10304679.46063,156.47%,18300693.0,18244773.0
3350 JP,55300.0,0.6935%,0.0,0.00%,0.0,0.0,0.00%,8029900.0,7974600.0
TSCO,53825.390000000596,0.1435%,38.96,-1.54%,38.8737,14161221.27958,-45.36%,37567336.96,37513511.57
ORCL,53585.32999999821,0.0538%,187.5,3.49%,186.8507,32448788.559835,-18.13%,99705597.5,99652012.17
RGTI,53270.0,0.3782%,18.38,0.71%,18.5355,34076010.420982,-5.18%,14137268.0,14083998.0
DTM,52663.0,0.5805%,131.66,0.95%,131.8656,744279.465579,7.18%,9124670.0,9072007.0
NVTS,50466.0,0.3733%,18.47,20.48%,17.4228,84760058.449216,-3.37%,13569735.0,13519269.0
EBAY,50088.23000000045,0.1834%,105.63,0.22%,105.6404,4263474.967291,-24.71%,27361708.63,27311620.4
STWD,49837.0,0.1737%,18.24,0.00%,18.2819,2306688.446035,-5.59%,28735979.0,28686142.0
PR,48608.0,0.0884%,20.32,2.06%,20.2141,13678217.163463,8.16%,55019348.0,54970740.0
FER,48450.0,0.2628%,69.93,-0.46%,70.0661,1401427.167639,-13.11%,18481346.0,18432896.0
RDW,48420.0,0.4358%,11.93,15.71%,11.5989,48398330.131078,60.67%,11157932.0,11109512.0
RKLB,47960.0,0.2292%,90.04,3.92%,90.1323,21474443.906813,-21.75%,20973766.0,20925806.0
SNAP,47484.0,0.3149%,5.84,3.55%,5.8587,32960256.168769,-44.10%,15125245.0,15077761.0
NCLH,46767.70000000298,0.1410%,19.03,-1.55%,19.091,16390838.711867,-15.18%,33220310.03,33173542.33
SAN,45629.0,0.1610%,12.26,-0.57%,12.3165,5565039.359272,-45.24%,28380717.0,28335088.0
CSGP,45609.860000006855,0.1208%,38.77,-0.36%,38.6593,4509745.195192,12.64%,37812249.77,37766639.91
ADBE,45162.759999997914,0.1192%,255.94,3.54%,255.3869,7111008.095195,23.06%,37928787.94,37883625.18
EQT,45036.740000002086,0.0994%,58.72,3.05%,58.5917,10616256.285204,20.79%,45350047.72,45305010.98
PDD,44961.0,0.2290%,100.05,1.07%,99.7854,5925953.713579,-49.17%,19679725.0,19634764.0
SXC,44860.0,0.5744%,6.59,0.46%,6.557,1295072.215074,-1.74%,7855331.0,7810471.0
BTU,44474.0,0.1982%,27.71,2.48%,27.5582,2730393.978661,-22.05%,22485049.0,22440575.0
MAR,43950.6799999997,0.2620%,367.13,-2.22%,369.0779,1391527.021467,-10.91%,16817492.13,16773541.45
HR,43386.0,0.1597%,18.31,0.16%,18.2179,3860101.905164,29.39%,27218267.0,27174881.0
CNX,43211.0,0.2700%,38.55,1.74%,38.5276,1526545.632072,-3.95%,16046381.0,16003170.0
POMO4 BZ,43200.0,0.4278%,0.0,0.00%,0.0,0.0,0.00%,10141400.0,10098200.0
DC,42194.0,0.5197%,6.01,3.62%,5.9876,1428811.071593,13.89%,8160583.0,8118389.0
KGS,42131.0,0.3617%,63.92,1.48%,63.7206,633732.762981,-53.49%,11689761.0,11647630.0
PLD,42083.5,0.0849%,141.42,-0.35%,141.6234,3612650.451933,-16.42%,49636493.42,49594409.92
863 HK,42000.0,0.4732%,0.0,0.00%,0.0,0.0,0.00%,8917500.0,8875500.0
NXT AU,41467.0,0.5840%,0.0,0.00%,0.0,0.0,0.00%,7141414.0,7099947.0
LNG,41411.0,0.8952%,257.48,-0.12%,257.1218,1672538.881442,-25.89%,4667254.0,4625843.0
OHI,40950.0,0.1627%,45.01,-2.05%,45.179,2724246.472821,21.63%,25207234.0,25166284.0
1686 HK,40800.0,0.3111%,0.0,0.00%,0.0,0.0,0.00%,13157200.0,13116400.0
GMAB,40656.0,1.1541%,27.69,2.33%,27.8474,1861410.716309,-50.75%,3563494.0,3522838.0
RTO,40459.0,1.0651%,33.62,0.24%,33.7288,921717.075693,-11.22%,3839117.0,3798658.0
USAC,40376.0,4.6380%,26.86,1.55%,26.836,190820.67138,38.66%,910929.0,870553.0
LUMN,39976.0,0.0328%,9.26,6.07%,9.1386,17337359.549619,111.58%,121752210.0,121712234.0
VOD,39820.0,0.1364%,15.31,0.79%,15.3577,3289928.581424,-34.09%,29231363.0,29191543.0
WULF,39002.0,0.2269%,20.55,3.95%,20.3392,23841780.544231,-12.17%,17224531.0,17185529.0
LUNR,38460.0,0.3555%,29.94,7.62%,29.7866,14104258.149185,-2.33%,10855692.0,10817232.0
CRK,38165.0,0.3204%,17.44,5.63%,17.2017,2561716.720672,24.69%,11951456.0,11913291.0
GNW,37965.0,0.0732%,8.79,-0.45%,8.7685,2119227.630012,-3.49%,51910437.0,51872472.0
INTB3 BZ,37900.0,0.7381%,0.0,0.00%,0.0,0.0,0.00%,5172400.0,5134500.0
NOW,37237.9299999997,0.0612%,103.07,2.93%,98.9034,35714825.058223,47.94%,60929618.07,60892380.14
SOUN,37120.0,0.2052%,8.22,4.71%,8.1411,35114361.828194,-37.02%,18126737.0,18089617.0
CDNS,37078.76999999955,0.1367%,331.61,1.77%,330.517,2205950.088767,-36.50%,27166456.61,27129377.84
BTBT,37033.0,0.1644%,1.66,7.10%,1.6721,25803440.321402,22.38%,22557764.0,22520731.0
BRX,36944.0,0.1516%,30.18,-1.73%,30.2525,2436074.543166,0.38%,24406323.0,24369379.0
HYMC,36941.0,0.6012%,40.545,2.88%,40.7935,1572981.700942,-56.50%,6181282.0,6144341.0
TALO,36934.0,0.1881%,14.91,2.40%,14.8173,1309199.333636,-32.94%,19673850.0,19636916.0
GLPI,36616.0,0.1721%,46.12,-1.62%,46.1399,1712488.216774,-28.28%,21313129.0,21276513.0
RECV3 BZ,36600.0,0.6195%,0.0,0.00%,0.0,0.0,0.00%,5944700.0,5908100.0
COLD,36188.0,0.5530%,12.24,-2.55%,12.3334,3094113.710477,62.95%,6580365.0,6544177.0
ITM LN,35818.0,1.1179%,0.0,0.00%,0.0,0.0,0.00%,3239935.0,3204117.0
HSBA,35510.0,0.3179%,0.0,0.00%,0.0,0.0,0.00%,11206557.0,11171047.0
JHX,35482.0,1.1691%,22.32,1.13%,22.2586,8412563.407294,-0.17%,3070347.0,3034865.0
MSTR,35331.0,0.1906%,179.36,9.39%,178.7513,31893901.964361,43.98%,18571804.0,18536473.0
DDOG,34647.85000000149,0.1123%,132.14,2.20%,131.3083,4649369.311877,-1.54%,30883608.14,30848960.29
AMH,33913.0,0.1227%,30.18,-1.08%,30.1484,2022743.268933,15.72%,27665945.0,27632032.0
APP,32562.530000001192,0.1307%,483.71,2.23%,479.8444,3430394.347988,-10.97%,24946348.71,24913786.18
BLND,32374.0,0.3064%,1.6,1.27%,1.6079,1085297.003659,-44.31%,10597087.0,10564713.0
OPK,32253.0,0.1761%,1.23,0.82%,1.2396,1637892.482823,9.21%,18350526.0,18318273.0
CORZ,31652.0,0.2203%,21.19,2.02%,21.3544,15278205.172423,-37.22%,14401813.0,14370161.0
LVS,31604.310000002384,0.1508%,56.85,-1.20%,56.8924,5054765.031761,28.18%,20993858.85,20962254.54
NNN,31416.0,0.1913%,43.62,-1.73%,43.7223,1662381.800847,51.59%,16450942.0,16419526.0
RCL,31400.169999999925,0.2054%,265.64,-2.15%,267.265,2360706.674245,2.69%,15321976.64,15290576.47
OSCR,31312.0,0.3883%,16.44,1.67%,16.3007,4688088.433207,-40.50%,8095488.0,8064176.0
MGY,30987.0,0.1201%,29.3,2.06%,29.1966,1397102.934007,-11.97%,25841962.0,25810975.0
APG,30930.0,0.1033%,48.51,0.02%,48.3081,2845954.857154,-11.94%,29979162.0,29948232.0
CCEP,30855.0,0.2624%,96.19,0.32%,96.4367,1616481.385238,-8.42%,11790253.0,11759398.0
AMRZ,30635.0,1.4488%,56.58,-0.95%,56.6541,1979630.39988,-21.93%,2145147.0,2114512.0
SM,30616.0,0.0944%,29.06,3.49%,28.8562,3404021.41658,-15.91%,32464555.0,32433939.0
AQN,30498.0,3.4775%,6.22,0.32%,6.242,2727055.116301,-16.24%,907503.0,877005.0
YUM,30345.72000000067,0.1830%,159.06,-0.80%,159.6437,1797338.020367,24.41%,16612434.06,16582088.34
NOG,30121.0,0.1933%,26.43,3.36%,26.1831,1996109.426867,-36.67%,15615229.0,15585108.0
TRI,30094.0,0.2553%,92.86,-3.99%,93.5116,1449144.527863,-24.88%,11820030.0,11789936.0
WPC,29886.0,0.1622%,72.87,-1.26%,72.9641,1145128.196271,11.07%,18454679.0,18424793.0
CMC,29814.0,0.2072%,69.54,2.99%,69.0062,947412.638926,-10.55%,14418320.0,14388506.0
PL,29711.0,0.2197%,39.47,3.79%,39.6035,12106628.996058,17.47%,13554425.0,13524714.0
BMNR,29595.0,0.5189%,23.31,7.37%,23.1214,47155771.759265,27.89%,5732650.0,5703055.0
CUBE,29066.0,0.1618%,39.09,-1.26%,39.2332,2403396.997906,46.88%,17989863.0,17960797.0
CCC,28776.0,0.1869%,5.4,0.56%,5.3691,9676925.943117,-10.84%,15425875.0,15397099.0
KTOS,28685.0,0.1076%,68.61,0.09%,68.8086,3093411.888547,-25.99%,26685133.0,26656448.0
HLT,28642.45999999903,0.2217%,333.67,-1.92%,335.446,1542549.6271,9.09%,12947749.67,12919107.21
SOC,28574.0,0.4512%,14.67,4.19%,14.3729,2489895.348401,-40.08%,6361543.0,6332969.0
INTU,28471.829999998212,0.1243%,408.68,0.95%,407.6993,3354328.427849,6.92%,22935756.68,22907284.85
MP,28103.0,0.1689%,69.19,5.22%,67.8481,6101310.95814,-9.36%,16670702.0,16642599.0
CLOV,28027.0,0.1855%,2.5,4.60%,2.4643,7763608.168861,-34.26%,15140457.0,15112430.0
QBTS,27293.0,0.1806%,21.24,4.32%,21.2554,33929197.398567,-8.74%,15136535.0,15109242.0
AA,27212.0,0.1120%,68.53,2.06%,68.2808,4897992.568971,11.27%,24316542.0,24289330.0
CRWD,26759.070000000298,0.1315%,466.68,3.80%,462.4123,2892351.252034,-21.17%,20374549.68,20347790.61
TMUS,26746.530000001192,0.0469%,188.92,-3.31%,188.1574,9919590.408767,-10.91%,57048474.92,57021728.39
CENX,26726.0,0.2687%,63.09,2.75%,62.4279,872348.546127,-28.44%,9973206.0,9946480.0
SBRA,26673.0,0.1000%,19.57,-2.59%,19.7046,2161029.043932,-8.80%,26693291.0,26666618.0
WY,26572.880000002682,0.0596%,24.77,-0.48%,24.7969,2947243.801683,-39.85%,44580336.77,44553763.89
ISP,26410.0,0.1213%,0.0,0.00%,0.0,0.0,0.00%,21804841.0,21778431.0
MUR,26340.0,0.1733%,38.76,1.84%,38.5725,1457249.529823,-13.08%,15228657.0,15202317.0
TPR,26287.669999999925,0.1982%,146.17,-2.88%,147.4994,2054797.430751,-19.31%,13288166.17,13261878.5
NXT,26234.0,0.1487%,116.19,7.53%,115.3384,1787941.317584,35.13%,17673849.0,17647615.0
HCC,26206.0,0.2351%,88.74,-2.04%,88.9588,1095548.460525,36.43%,11170858.0,11144652.0
MUX,26009.0,0.5122%,24.72,3.82%,24.5927,607119.556715,-34.47%,5103448.0,5077439.0
BARC,25710.0,0.2999%,0.0,0.00%,0.0,0.0,0.00%,8598654.0,8572944.0
NXTAAB,25467.0,100.0000%,0.0,0.00%,0.0,0.0,0.00%,25467.0,0.0
REXR,25422.0,0.1457%,36.26,-1.15%,36.3886,3404357.651421,112.42%,17471851.0,17446429.0
Z,25292.0,0.7253%,46.04,-0.28%,45.9627,2458170.256262,-18.34%,3512409.0,3487117.0
SNPS,25037.679999999702,0.1363%,477.26,2.07%,475.1191,1460651.657636,-20.28%,18392597.49,18367559.81
WDC,24968.29000000283,0.0815%,389.1,1.38%,389.5516,7001888.748644,14.36%,30675185.1,30650216.81
ATAI,24961.0,0.9611%,4.71,-3.29%,4.7632,6636084.578285,-55.03%,2622164.0,2597203.0
NVT,24918.0,0.2022%,140.13,2.28%,139.7122,2203641.395171,32.17%,12349277.0,12324359.0
JOBY,24802.0,0.1104%,9.14,1.90%,9.109,22884322.239944,6.77%,22485833.0,22461031.0
GOSS,24746.0,0.2743%,0.3899,3.31%,0.3847,4799087.988923,-48.64%,9046354.0,9021608.0
CWAN,24594.0,0.2172%,24.17,0.04%,24.1701,4618319.972395,-6.34%,11349176.0,11324582.0
MRP,24533.0,0.1424%,30.61,-0.49%,30.607,887892.493443,16.09%,17258606.0,17234073.0
NKE,24241.290000006557,0.0336%,45.68,-1.53%,45.9867,17985186.393635,-18.95%,72142473.68,72118232.39
PLTK,24159.0,0.4092%,3.53,-0.84%,3.5351,625468.380632,-14.06%,5927490.0,5903331.0
ATI,23801.0,0.1570%,153.3,-3.55%,152.4556,2297049.84814,27.70%,15187062.0,15163261.0
IE,23636.0,0.1551%,15.15,5.35%,15.0607,1556214.086316,-15.21%,15260574.0,15236938.0
INSM,23617.0,0.1946%,144.48,2.48%,144.3964,1820109.442092,14.39%,12157090.0,12133473.0
CTSH,23595.359999999404,0.0533%,58.81,-2.71%,58.9632,5695241.621142,5.20%,44292441.81,44268846.45
DK,23415.0,0.5946%,39.43,1.02%,39.3322,1288097.626546,-14.18%,3961618.0,3938203.0
CNR,23267.0,0.2696%,89.58,1.05%,90.2579,853633.113056,-24.47%,8652764.0,8629497.0
CLNE,23125.0,0.2638%,2.48,3.77%,2.4408,1853729.997463,47.86%,8790642.0,8767517.0
BB,22524.0,0.1458%,5.43,-3.21%,5.5545,18147540.858195,-52.07%,15469959.0,15447435.0
CQP,22454.0,4.5830%,62.35,-0.06%,62.2939,116065.322649,93.57%,512397.0,489943.0
VNOM,22296.0,0.1555%,47.66,1.38%,47.4742,1464274.793512,15.62%,14357077.0,14334781.0
FRSH,22114.0,0.2477%,8.91,0.91%,8.8621,23656933.246298,-11.50%,8949479.0,8927365.0
STAG,22110.0,0.1514%,38.89,-0.97%,38.9567,823061.532611,-24.79%,14625216.0,14603106.0
ADSK,21894.08999999985,0.1131%,247.57,0.85%,246.754,1518179.853453,5.36%,19388430.57,19366536.48
CCI,21664.08999999985,0.0742%,86.01,1.28%,85.7872,2920205.21956,-17.78%,29213037.01,29191372.92
WELL,21656.310000002384,0.0539%,199.7,-3.24%,200.8326,3522678.465977,-3.87%,40175017.7,40153361.39
KNTK,21430.0,0.3474%,48.04,2.47%,47.909,1540135.659222,39.71%,6190598.0,6169168.0
LAB,21326.0,0.1583%,0.9422,-1.63%,0.9336,2454847.500068,-35.49%,13493171.0,13471845.0
BCP,21315.0,0.1661%,0.0,0.00%,0.0,0.0,0.00%,12855967.0,12834652.0
VNO,21057.0,0.1187%,29.19,0.45%,29.1679,1776499.713945,26.44%,17764884.0,17743827.0
GRMN,20419.099999999627,0.1991%,266.59,0.41%,266.2774,566962.432795,-2.00%,10276278.59,10255859.49
ELS,20359.0,0.1167%,62.82,-3.37%,62.9047,2601229.567794,47.75%,17471557.0,17451198.0
DLR,20358.58999999985,0.0849%,200.86,-0.20%,201.2506,2001447.094158,-3.82%,23988928.86,23968570.27
VULC3 BZ,20200.0,0.5644%,0.0,0.00%,0.0,0.0,0.00%,3599360.0,3579160.0
RR/,20135.0,0.2811%,0.0,0.00%,0.0,0.0,0.00%,7182746.0,7162611.0
FTS,19992.0,2.2139%,55.36,-0.84%,55.5231,649722.169369,-52.33%,923031.0,903039.0
ABCL,19800.0,1.1171%,4.08,2.26%,4.0822,5347757.596365,38.28%,1792285.0,1772485.0
1299,19800.0,0.3036%,0.0,0.00%,0.0,0.0,0.00%,6540754.0,6520954.0
PBF,19559.0,0.1656%,40.46,-0.57%,40.5502,2527030.677061,-39.23%,11828723.0,11809164.0
WVE,19433.0,0.2627%,7.38,0.54%,7.3587,3551183.253903,-18.12%,7418201.0,7398768.0
O,19405.340000003576,0.0263%,63.34,-1.03%,63.5446,5461615.719282,-18.73%,73677734.34,73658329.0
CLMT,19374.0,0.3651%,32.48,-0.15%,32.4678,639280.320655,-1.65%,5326477.0,5307103.0
IWM,19257.0,0.4304%,276.48,0.72%,276.2859,20274267.532581,-37.03%,4493514.0,4474257.0
WKC,19225.0,0.1818%,23.18,-2.07%,23.2928,617190.576264,12.05%,10596752.0,10577527.0
RCAT,19177.0,0.1698%,13.55,7.80%,13.567,16007446.310544,-9.45%,11311623.0,11292446.0
WDAY,19153.44000000134,0.1001%,126.6,-1.98%,127.3806,4368061.508589,21.52%,19145296.6,19126143.16
BFLY,19053.0,0.2004%,5.53,1.47%,5.5501,4423926.503055,-34.93%,9527227.0,9508174.0
METC,18975.0,0.5058%,14.92,-0.07%,14.9393,1934434.368305,-20.16%,3770257.0,3751282.0
ZETA,18861.0,0.2256%,18.16,1.97%,18.1175,4437965.487029,-37.95%,8379794.0,8360933.0
ADPT,18829.0,0.2760%,14.2,-0.07%,14.1405,1040241.158751,-32.06%,6841396.0,6822567.0
CUZ,18769.0,0.1425%,24.68,0.24%,24.7239,3841698.285818,33.76%,13187355.0,13168586.0
EXE,18751.099999997765,0.0983%,96.36,2.23%,95.836,3821424.922027,-17.10%,19093813.36,19075062.26
ALGM,18722.0,0.1829%,42.27,2.40%,41.8566,1742926.087637,1.77%,10252393.0,10233671.0
S,18647.0,0.1683%,14.63,1.18%,14.4921,5680606.753148,-29.73%,11096776.0,11078129.0
BWIN,18606.0,0.5070%,25.6,-3.51%,25.6812,973853.100527,-47.28%,3688453.0,3669847.0
LCTX,18535.0,1.1563%,1.63,-0.61%,1.6355,434011.910542,-48.72%,1621430.0,1602895.0
ITSA4 BZ,18500.0,0.4205%,0.0,0.00%,0.0,0.0,0.00%,4417800.0,4399300.0
MTDR,18326.0,0.1861%,60.4,2.42%,60.2096,1471041.26385,-20.56%,9863910.0,9845584.0
GILD,18083.609999999404,0.0171%,132.9,-0.29%,132.634,6695769.833622,10.32%,105810352.9,105792269.29
NOVOB,18082.0,3.9498%,0.0,0.00%,0.0,0.0,0.00%,475873.0,457791.0
OVV,17982.0,0.0837%,55.79,1.60%,55.4409,3218280.207621,40.44%,21497761.0,21479779.0
EA,17884.230000000447,0.0629%,202.78,-0.38%,203.1204,1404974.329247,39.07%,28444979.78,28427095.55
TTWO,17697.54000000283,0.0879%,218.19,0.25%,218.4816,1246534.66817,6.95%,20146904.19,20129206.65
DINO,17659.0,0.1021%,59.46,-0.17%,59.3505,1728714.745329,8.21%,17306849.0,17289190.0
NVCR,17452.0,0.3593%,13.02,6.46%,12.9784,1371875.048433,55.05%,4874822.0,4857370.0
STX,17424.980000000447,0.1062%,579.88,3.57%,577.2724,3233336.687059,-9.22%,16423342.88,16405917.9
GPRE,17065.0,0.3747%,16.25,0.25%,16.2729,1687272.121583,25.34%,4571913.0,4554848.0
WSM,16946.009999999776,0.1823%,197.29,-2.47%,197.7243,1196596.010022,4.69%,9314421.29,9297475.28
PENG,16895.0,0.2192%,27.58,-1.22%,27.4263,1148962.42092,-49.16%,7726102.0,7709207.0
LTBR,16888.0,0.5601%,13.66,8.33%,13.3893,825998.049356,-28.67%,3032041.0,3015153.0
DECK,16444.519999999553,0.1327%,107.69,-2.25%,108.0422,1609688.643487,14.68%,12410512.69,12394068.17
FR,16361.0,0.1560%,63.35,0.22%,63.1846,1255009.394263,47.57%,10504418.0,10488057.0
IOT,16357.0,0.1851%,32.04,1.94%,31.9909,5440280.700823,27.67%,8851633.0,8835276.0
PARR,16289.0,0.1935%,65.09,5.73%,64.0692,1370941.541618,-44.35%,8432767.0,8416478.0
NUVB,16253.0,0.1234%,5.12,0.20%,5.1499,2517135.644698,-29.89%,13190057.0,13173804.0
PATH,16222.0,0.0439%,10.89,1.02%,10.8111,20120921.325284,-21.75%,37004871.0,36988649.0
U,16219.0,0.2083%,25.82,1.61%,25.8024,6765670.653846,-48.73%,7803035.0,7786816.0
ENEL,16100.0,0.1316%,0.0,0.00%,0.0,0.0,0.00%,12249162.0,12233062.0
